Codice fiscale,Repertorio,Denominazione,Sezione,Cognome rapp legale,Nome rapp legale,Rete,Comune,Provincia,5x1000,Data iscrizione,Regione
98065130175,85937,COMPAGNIA LYRIA ASSOCIAZIONE SPORTIVA DILETTANTISTICA - ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FANELLI,VALENTINA,No,BRESCIA,BS,Si,07/11/2022,Lombardia
93557750150,127027,COMPAGNIA TEATRALE 7PARI A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DALLA VECCHIA,ANNALISA,No,VANZAGO,MI,Si,31/01/2024,Lombardia
93506510150,748,COMPAGNIA TEATRALE ARESINA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MARIANO,GINA,No,ARESE,MI,Si,31/03/2022,Lombardia
1308460193,95857,COMPAGNIA TEATRALE CAINO ABELE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,STABILINI,ANDREA,No,OFFANENGO,CR,No,31/10/2022,Lombardia
6543750969,133450,COMPAGNIA TEATRALE DAGLI OTTO AGLI ANTA -ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MACIOCIA,LAURA,No,MONZA,MB,No,24/04/2024,Lombardia
4115910988,112165,COMPAGNIA TEATRALE - ENTE DEL TERZO SETTORE,ALTRI ENTI DEL TERZO SETTORE,BRIDA,MARCO,No,ORZINUOVI,BS,No,14/07/2023,Lombardia
2708100207,122653,COMPAGNIA TEATRALE I BAGAI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,NIZZOLA,PATRIZIA,No,BAGNOLO SAN VITO,MN,No,26/10/2023,Lombardia
95066200122,86543,COMPAGNIA TEATRALE I GIOVANI DI IERI E DI OGGI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,COZZOLINO,PANTALEONE,No,VARESE,VA,No,07/11/2022,Lombardia
98017790175,86072,COMPAGNIA TEATRALE LA BETULLA,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FRUSCA,BRUNO,No,NAVE,BS,No,07/11/2022,Lombardia
92072290130,39966,COMPAGNIA TEATRALE LA TRACCIA A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VIGNATI,SELENA,No,MISSAGLIA,LC,Si,20/07/2022,Lombardia
91137990155,84486,COMPAGNIA TEATRALE LE CORINNINE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GIAMPAOLI,CLAUDIA,No,SEREGNO,MB,No,02/12/2022,Lombardia
94038680180,44750,COMPAGNIA TEATRALE LE FORMICHE ODV,ORGANIZZAZIONI DI VOLONTARIATO,VITO,ANGELO,No,VIGEVANO,PV,Si,18/08/2022,Lombardia
94641840155,36250,COMPAGNIA TEATRALE MIRO' APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,RICCI,FABIO,No,SEREGNO,MB,Si,17/06/2022,Lombardia
95023960180,41820,COMPAGNIA TEATRALE OLTREUNPO' APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,OLIVA,MARCO,No,MONTESEGALE,PV,Si,26/09/2022,Lombardia
13047100154,105490,COMPAGNIA TEATRALE SDEA ODV,ORGANIZZAZIONI DI VOLONTARIATO,BULLO,ANDREA IVAN,No,MILANO,MI,No,09/03/2023,Lombardia
3456750169,94093,COMPAGNIA TEATRALE STUDIO OIDA A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DIANO,DIANA,No,COVO,BG,No,10/01/2023,Lombardia
93008240157,62855,COMPAGNIA TEATRALE VITTUONESE APS-ETS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BERSELLINI,LUCIANA,No,VITTUONE,MI,Si,02/11/2022,Lombardia
2294340969,44931,COMPAGNIA TEATRO INSTABILE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MAURI,MIRKO,No,LISSONE,MB,No,01/08/2022,Lombardia
94068340150,143897,COMPAGNIA TEATRO-MUSICAL LE PLEIADI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,QUATTROCCHI,SILVIA,No,BUSNAGO,MB,Si,28/10/2024,Lombardia
95132140161,33179,COMPAGNI DI STRADA ODV,ORGANIZZAZIONI DI VOLONTARIATO,BONACINA,VALERIO,No,BERGAMO,BG,No,27/05/2022,Lombardia
98094280173,108575,COMPAGNI DI STRADA - ORGANIZZAZIONE DI VOLONTARIATO,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SCATOLI,ROSSANA,No,DESENZANO DEL GARDA,BS,Si,31/03/2023,Lombardia
94605400152,144101,COMPAGNIE TEATRALI MONZESI - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,COLOMBO,STEFANO VITTORIO,No,MONZA,MB,Si,08/11/2024,Lombardia
12146610964,24502,COMPASSO - SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,,,No,MILANO,MI,No,21/03/2022,Lombardia
93051140197,100029,COMPLESSO BANDISTICO CITTA' DI CREMONA - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MORI,GIOVANNI,No,CREMONA,CR,Si,08/02/2023,Lombardia
82004210157,29663,COMPLESSO BANDISTICO LA FILARMONICA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CITTADINETTI,ANNAMARIA,No,ABBIATEGRASSO,MI,Si,21/04/2022,Lombardia
92000880150,1761,COMPLESSO BANDISTICO SANVITTORESE & TWIRLING STARS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BIANCHI,AGOSTINO,No,SAN VITTORE OLONA,MI,Si,23/02/2022,Lombardia
86008770157,26713,COMPLESSO BANDISTICO VANZAGHELLESE ETS,ALTRI ENTI DEL TERZO SETTORE,FASSI,FRANCESCO,No,VANZAGHELLO,MI,Si,04/04/2022,Lombardia
95038600185,26039,COMPLESSO TURISTICO DIDATTICO LA FORNACE ETS,ALTRI ENTI DEL TERZO SETTORE,TAMBURRINO,ORESTE,No,SANTA MARGHERITA DI STAFFORA,PV,Si,07/06/2022,Lombardia
3917800157,1271,COMPLESSO VOCALE SYNTAGMA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,COLOMBO,AMBROGIO,No,MILANO,MI,Si,26/01/2022,Lombardia
90012660180,107417,COMPVTER APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BALDI,DINO,No,PAVIA,PV,Si,17/03/2023,Lombardia
548170133,140774,COMUNE DI BALLABIO - GRUPPO COMUNALE DI PROTEZIONE CIVILE,ALTRI ENTI DEL TERZO SETTORE,BUSSOLA,GIOVANNI BRUNO,No,BALLABIO,LC,No,12/07/2024,Lombardia
565360138,139299,COMUNE DI CREMENO - GRUPPO COMUNALE DI PROTEZIONE CIVILE,ALTRI ENTI DEL TERZO SETTORE,INVERNIZZI,PIER LUIGI,No,CREMENO,LC,No,18/06/2024,Lombardia
634350136,141831,COMUNE DI OLGINATE - GRUPPO COMUNALE VOLONTARIATO DI PROTEZIONE CIVILE,ALTRI ENTI DEL TERZO SETTORE,PASSONI,MARCO,No,OLGINATE,LC,No,30/07/2024,Lombardia
1230950170,142294,COMUNE DI POMPIANO - GRUPPO COMUNALE DI PROTEZIONE CIVILE,ALTRI ENTI DEL TERZO SETTORE,COMINCINI,GIANCARLO,No,POMPIANO,BS,No,07/10/2024,Lombardia
95034400184,120450,COMUNICATIONS EMERGENCY RESCUE PAVIA ODV,ORGANIZZAZIONI DI VOLONTARIATO,BOLOGNESI,GIANFRANCO,No,CASEI GEROLA,PV,No,07/01/2023,Lombardia
95146440136,121328,COMUNICHEAMO,ALTRI ENTI DEL TERZO SETTORE,POCHINTESTA,MONICA DANIELA,No,GRAVEDONA ED UNITI,CO,Si,07/11/2023,Lombardia
2420270163,10997,COMUNITA' ALLOGGIO LA FAMIGLIA COOPERATIVA SOCIALE A RESPONSABILI TA' LIMITATA.,IMPRESE SOCIALI,LOMBARDI,CESARE,No,TREVIGLIO,BG,Si,21/03/2022,Lombardia
95208530162,37509,COMUNITA' AMORE AL PROSSIMO O.D.V.,ORGANIZZAZIONI DI VOLONTARIATO,SCOTTI,ROSELLA RACHELE,No,VILLA D'ALME',BG,Si,27/06/2022,Lombardia
1880370174,8451,COMUNITA' APERTA S. LUIGI - SOCIETA' COOPERATIVA SOCIALE-ONLUS,IMPRESE SOCIALI,MARUTI,LORENZO,No,VISANO,BS,Si,21/03/2022,Lombardia
97577440155,122554,COMUNITA CRISTIANA INTERNAZIONALE ADONAI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ESPINOZA PARRA,BELLA MILEIDY,No,MONZA,MB,Si,30/10/2023,Lombardia
91079820121,141192,COMUNITA' DEI LAGHI ORGANIZZAZIONE DI VOLONTARIATO,ORGANIZZAZIONI DI VOLONTARIATO,SANTACATERINA,ROBERTO,No,COMABBIO,VA,No,05/08/2024,Lombardia
91505970151,99369,COMUNITA DEL BUON PASTORE ODV,ORGANIZZAZIONI DI VOLONTARIATO,JIMENEZ,ANDREAS MARTIN,No,MILANO,MI,No,02/02/2023,Lombardia
90034360165,89560,COMUNITA' DEL MAIS SPINATO DI GANDINO ODV,ORGANIZZAZIONI DI VOLONTARIATO,ROTTIGNI,ANTONIO,No,GANDINO,BG,No,19/12/2022,Lombardia
96074340181,117654,COMUNITA' DI SANT'EGIDIO PAVIA ODV,ORGANIZZAZIONI DI VOLONTARIATO,MUSSO,GIORGIO,No,PAVIA,PV,No,10/06/2023,Lombardia
83008260131,36519,COMUNITA' DI VIA GAGGIO ODV,ORGANIZZAZIONI DI VOLONTARIATO,PANZERI,DORETTA,No,LECCO,LC,Si,24/06/2022,Lombardia
93029550196,97184,COMUNITA' DI VOLONTARIATO DI PIEVE D'OLMI ODV,ORGANIZZAZIONI DI VOLONTARIATO,CIGOGNINI,MARIA SILVIA,No,PIEVE D'OLMI,CR,Si,25/01/2023,Lombardia
94022140183,89918,COMUNITA' EDUCATIVA EMMANUEL CSF ODV,ORGANIZZAZIONI DI VOLONTARIATO,ROSSI,GIANLUCA,No,GARLASCO,PV,No,06/12/2022,Lombardia
93005470179,79892,COMUNITA' E FAMIGLIA - ODV,ORGANIZZAZIONI DI VOLONTARIATO,FACCHINI,ANNA MARIA,No,DESENZANO DEL GARDA,BS,Si,30/03/2023,Lombardia
1548250164,39725,COMUNITA' EMMAUS - ODV,ORGANIZZAZIONI DI VOLONTARIATO,ABBIATI,ROSANGELA,No,CHIUDUNO,BG,Si,15/07/2022,Lombardia
1821040167,8174,COMUNITA' EMMAUS - SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,TOGNOLA,MARCO,No,CHIUDUNO,BG,No,21/03/2022,Lombardia
95100880129,142407,COMUNITA' ENERGETICA DEL SEPRIO ETS,ALTRI ENTI DEL TERZO SETTORE,MARTELOZZO,SILVANO,No,CASTELSEPRIO,VA,No,19/08/2024,Lombardia
90029860203,140793,COMUNITA' ENERGETICA GEM Ente del Terzo Settore,ALTRI ENTI DEL TERZO SETTORE,TONINELLI,FRANCESCO,No,ASOLA,MN,No,24/09/2024,Lombardia
92086240139,140521,COMUNITA' ENERGETICA RINNOVABILE E SOLIDALE DI LECCO - ENTE DEL TERZO SETTORE,ALTRI ENTI DEL TERZO SETTORE,NEGRI,SILVIA,No,LECCO,LC,Si,24/07/2024,Lombardia
92086250138,140251,COMUNITA' ENERGETICA RINNOVABILE MY SOLARIS E.T.S.,ALTRI ENTI DEL TERZO SETTORE,PEREGO,ARIANNA,No,CALOLZIOCORTE,LC,No,17/09/2024,Lombardia
13620190960,140541,COMUNITA' ENERGETICA RINNOVABILE VILLA CORTESE-ETS,ALTRI ENTI DEL TERZO SETTORE,TONIOLO,EDMIRO,No,VILLA CORTESE,MI,Si,22/08/2024,Lombardia
97941960151,106271,COMUNITA ENERGETICHE ITALIA ETS,ALTRI ENTI DEL TERZO SETTORE,TERENZI,LUDOVICA,No,MILANO,MI,No,23/06/2023,Lombardia
98049120177,78624,COMUNITA' EVANGELICA CHRIST PEACE AND LOVE - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SACKEY,SAMUEL,No,PADERNO FRANCIACORTA,BS,No,07/11/2022,Lombardia
3221920170,15176,COMUNITA' FRATERNITA' - SOCIETA' COOPERATIVA SOCIALE ONLUS,IMPRESE SOCIALI,FESTA,ALBERTO FRANCESCO,No,OSPITALETTO,BS,Si,21/03/2022,Lombardia
1536810193,6757,COMUNITA' GIOVANNI XXIII IL CALABRONE CREMONA SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,ZERBINI,ENZO,No,CREMONA,CR,No,21/03/2022,Lombardia
1699460984,7644,COMUNITA' IL NUCLEO - SOCIETA' COOPERATIVA SOCIALE - ONLUS,IMPRESE SOCIALI,VERTUA,CLAUDIO,No,CHIARI,BS,No,21/03/2022,Lombardia
97401280157,32383,COMUNITA' ISLAMICA FAJR -APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ALSHARIF,ALY ABDELALL ALY,No,MILANO,MI,Si,26/07/2022,Lombardia
90010900133,40067,COMUNITA' LA PARABOLA ODV,ORGANIZZAZIONI DI VOLONTARIATO,FUMAGALLI,PAOLO,No,SARONNO,VA,No,21/07/2022,Lombardia
2105770982,9431,COMUNITA' MADDALENA ISTITUTO DI RIABILITAZIONE PSICHIATRICO - SOCIETA' COOPERATIVA SOCIALE-ONLUS,IMPRESE SOCIALI,ESTI,MARIATERESA,No,VISANO,BS,Si,21/03/2022,Lombardia
90013630125,46325,COMUNITA' MARCO RIVA ODV,ORGANIZZAZIONI DI VOLONTARIATO,ZILIOLI,GIANFRANCO,No,BUSTO ARSIZIO,VA,Si,01/09/2022,Lombardia
94061390483,140350,COMUNITA' MONDIALE PER LA MEDITAZIONE CRISTIANA - ITALIA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FOFFANO,GIOVANNI,No,BRESCIA,BS,No,11/10/2024,Lombardia
8872610962,23278,COMUNITA' NUOVA COOPERATIVA SOCIALE,IMPRESE SOCIALI,COLOMBO,MICAELA,No,MILANO,MI,No,21/03/2022,Lombardia
95091800169,37519,COMUNITA' RUAH O.D.V. ,ORGANIZZAZIONI DI VOLONTARIATO,ALOISI,ELISABETTA,No,BERGAMO,BG,Si,27/06/2022,Lombardia
93018490198,81869,COMUNITA' SAN DANIELE ASSOCIAZIONE DI VOLONTARIATO ODV,ORGANIZZAZIONI DI VOLONTARIATO,BASSANINI,FIORENZO,No,SAN DANIELE PO,CR,Si,07/11/2022,Lombardia
840970164,4307,COMUNITA' SCUOLA PAOLO VI SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,TACCHINI,MATTEO,No,ALZANO LOMBARDO,BG,Si,21/03/2022,Lombardia
13645130967,141176,COMUNITA' SOLARE - SOCIETA' COOPERATIVA - IMPRESA SOCIALE - ETS,IMPRESE SOCIALI,POGGIO,ANDREA,No,LODI,LO,No,12/07/2024,Lombardia
94011360164,50890,COMUNITA' SOLIDALE ODV,ORGANIZZAZIONI DI VOLONTARIATO,CARMINATI,GIOVANNI FRANCESCO,No,VAL BREMBILLA,BG,Si,28/09/2022,Lombardia
95148120132,133708,COMUNITY ODV,ORGANIZZAZIONI DI VOLONTARIATO,NINNO,ESTHER DEBORAH,No,COMO,CO,Si,18/03/2024,Lombardia
9592890967,23587,COMWORK S.R.L. - IMPRESA SOCIALE,IMPRESE SOCIALI,MARIANI,ERMES,No,MILANO,MI,No,21/03/2022,Lombardia
95247190168,32539,CONCA FIORITA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FOLCI,GIANFRANCO,No,BERGAMO,BG,Si,16/08/2022,Lombardia
11033140960,24108,CONCEPTUAL FINE ARTS S.R.L. IMPRESA SOCIALE,IMPRESE SOCIALI,PIROVANO,STEFANO,No,MILANO,MI,No,21/03/2022,Lombardia
92068050134,42972,CONCERTANDO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BRINI,DIEGO,No,OLGINATE,LC,No,02/08/2022,Lombardia
90037240133,140018,CONCORDANZA ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,COLZANI,MARCO,No,MARIANO COMENSE,CO,Si,16/07/2024,Lombardia
1668980186,7477,CONCORDIA SOCIETA' COOPERATIVA SOCIALE O IN FORMA ABBREVIATA CONCORDIA S.C.S.,IMPRESE SOCIALI,GAZZANIGA,ROMUALDO,No,RIVANAZZANO TERME,PV,No,21/03/2022,Lombardia
3278120989,15368,CONCORDIA SOCIETA' COOPERATIVA SOCIALE - ONLUS,IMPRESE SOCIALI,ZANIBONI,SELENE,No,CHIARI,BS,No,21/03/2022,Lombardia
97940600154,104822,CONCRETE JUNGLE ETS,ALTRI ENTI DEL TERZO SETTORE,COSENTINO,EUGENIO,No,MILANO,MI,No,20/03/2023,Lombardia
4948810967,19807,CONCRETE SOCIETA' COOPERATIVA SOCIALE O.N.L.U.S.,IMPRESE SOCIALI,FONTANA,CLAUDIO FRANCESCO,No,GARLASCO,PV,Si,21/03/2022,Lombardia
93064530194,26496,CONDIVIDERE E' VIVERE ODV,ORGANIZZAZIONI DI VOLONTARIATO,FERRARONI,ETTORE CARLO,No,BONEMERSE,CR,Si,13/04/2022,Lombardia
98198630174,69175,CONDIVIDERE INSIEME ODV,ORGANIZZAZIONI DI VOLONTARIATO,GHISMA,ANGIOLINO,No,BRESCIA,BS,No,07/11/2022,Lombardia
95187840160,33147,CONDIVISIONE E SOLIDARIETA' ALLE FAMIGLIE  DON ALDO MORANDI - ODV,ORGANIZZAZIONI DI VOLONTARIATO,ONDEI,EDGARDO,No,GORLE,BG,Si,27/05/2022,Lombardia
93066810198,120560,CONDIVIVERE ASSOCIAZIONE DI PROMOZIONE SOCIALE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CAPPIELLO,TIZIANA,No,CREMONA,CR,Si,19/09/2023,Lombardia
7058080966,135156,CONDIVIVERE ETS,ALTRI ENTI DEL TERZO SETTORE,MUSCILLO,CANIO,No,CUSANO MILANINO,MI,Si,11/04/2024,Lombardia
97295970152,99043,CONFCONSUMATORI APS -FEDERAZIONE REGIONALE LOMBARDA,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PALUMBO,ALESSANDRO,No,MILANO,MI,No,02/02/2023,Lombardia
97773760158,41868,CONFEDERAZIONE CITTADINANZA CONSAPEVOLE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VINTI,LUCA,No,MILANO,MI,Si,28/07/2022,Lombardia
93057230190,100033,CONFINE OFFRIRE CITTADINANZA AL DOLORE ODV,ORGANIZZAZIONI DI VOLONTARIATO,GAGLIARDI ,MASSIMO ,No,ACQUANEGRA CREMONESE,CR,Si,07/02/2023,Lombardia
94024920178,88384,CONFRATERNITA DEL LUPO A.P.S.,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CHERUBINI,PAOLO,No,MONTICHIARI,BS,Si,13/09/2023,Lombardia
91538900159,50379,CONFRATERNITA DI MISERICORDIA DI INZAGO ODV,ORGANIZZAZIONI DI VOLONTARIATO,FUMAGALLI,GIAMPAOLO,No,INZAGO,MI,Si,26/09/2022,Lombardia
97343380156,29833,CONFRATERNITA DI MISERICORDIA - MILANO SANT'AMBROGIO ODV,ORGANIZZAZIONI DI VOLONTARIATO,CODOGNATO,MARGHERITA ANNA,No,MILANO,MI,Si,14/02/2023,Lombardia
80008730170,125458,CONGREGA DELLA CARITA' APOSTOLICA ENTE FILANTROPICO,ENTI FILANTROPICI,BOSSONI,FRANCO,No,BRESCIA,BS,Si,20/12/2023,Lombardia
92013070146,41130,CON I GIOVANI PER I POVERI ODV,ORGANIZZAZIONI DI VOLONTARIATO,LEREDE,ANTONIO,No,TIRANO,SO,No,26/07/2022,Lombardia
95114450133,137442,CON LORENZO PER MANO ENTE FILANTROPICO,ENTI FILANTROPICI,PELLEGRINI,ANDREA,No,COMO,CO,Si,09/05/2024,Lombardia
93038740150,88194,CON LUI IN CAMMINO ETS,ALTRI ENTI DEL TERZO SETTORE,MEDA,FULVIO ANTONIO,No,MAGENTA,MI,Si,21/02/2023,Lombardia
97283360150,25832,"CONNECTING CULTURES FONDAZIONE PER LE ARTI, L'INTERDISCIPLINARIETA' E LA RICERCA (F.A.I.R.) - IMPRESA SOCIALE",IMPRESE SOCIALI,DETHERIDGE,ANNA,No,MILANO,MI,Si,21/03/2022,Lombardia
97969020151,136963,CONNECTION MISSIONS ODV,ORGANIZZAZIONI DI VOLONTARIATO,CESARINO,PASQUALE,No,BARANZATE,MI,Si,02/05/2024,Lombardia
94651730155,134627,CONNESSI ETS,ALTRI ENTI DEL TERZO SETTORE,GALLELLI,FIORELLA,No,VILLASANTA,MB,No,06/05/2024,Lombardia
4177720986,18442,CONNESSIONI - IMPRESA SOCIALE S.R.L.,IMPRESE SOCIALI,BOFFINI,STEFANO,No,BRESCIA,BS,No,21/03/2022,Lombardia
3144010968,96059,CON NOI E DOPO DI NOI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FORTUNATO,ANNA,No,COLOGNO MONZESE,MI,Si,19/01/2023,Lombardia
95037130127,31639,CON NOI ODV-ETS,ORGANIZZAZIONI DI VOLONTARIATO,CASTIGLIONI,PATRIZIA,No,CARONNO VARESINO,VA,Si,11/05/2022,Lombardia
94580540154,62856,CONOSCERE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MONACO,MICHELE,No,SESTO SAN GIOVANNI,MI,Si,02/11/2022,Lombardia
90052580124,86609,CONOSCERE E' VITA ODV,ORGANIZZAZIONI DI VOLONTARIATO,CAMPO,EMANUELE,No,BUSTO ARSIZIO,VA,Si,07/11/2022,Lombardia
96082190180,27194,CONOSC(I)ENZA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DI STEFANO,MICHELE,No,PAVIA,PV,Si,24/06/2022,Lombardia
90039520169,33145,CONOSCI LIS ODV,ORGANIZZAZIONI DI VOLONTARIATO,MAIO,ELISABETTA,No,CENE,BG,Si,27/05/2022,Lombardia
1097960197,4897,CONSORZIO ARCOBALENO SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,SCANDELLI,MARIA SIMONA,No,CREMA,CR,Si,21/03/2022,Lombardia
2585290980,12055,"""CONSORZIO CANTIERAPERTO SOCIETA' COOPERATIVA SOCIALE ONLUS""",IMPRESE SOCIALI,GRECI,CRISTIAN,No,BRESCIA,BS,No,21/03/2022,Lombardia
97426130155,25837,CONSORZIO CANTIERE CUCCAGNA IMPRESA SOCIALE,IMPRESE SOCIALI,DISTEFANO,ANDREA GIOVANNI,No,MILANO,MI,Si,21/03/2022,Lombardia
8318290965,22981,CONSORZIO CASCINA MOLINO S. GREGORIO - SOCIETA' COOPERATIVA SOCIA LE,IMPRESE SOCIALI,ZANDRINI,UMBERTO,No,MILANO,MI,No,21/03/2022,Lombardia
3610070983,16778,CONSORZIO COEDUCARE COOPERATIVA SOCIALE CONSORTILE IN LIQUIDAZIONE,IMPRESE SOCIALI,LUCCHINI,GIUSEPPINA,No,RODENGO-SAIANO,BS,No,21/03/2022,Lombardia
4352990966,18790,CONSORZIO COMUNITA' BRIANZA SOCIETA' COOPERATIVA SOCIALE - IMPRES A SOCIALE,IMPRESE SOCIALI,RIVA,MARIO MASSIMILIANO,No,MONZA,MB,No,21/03/2022,Lombardia
2098670132,9400,CONSORZIO CONSOLIDA -  SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,GUERRA,LORENZO,No,LECCO,LC,Si,21/03/2022,Lombardia
8336340156,22998,"""CONSORZIO COOPERATIVE SOLIDARIETA' E LAVORO - SOCIETA' COOPERA TIVA SOCIALE""",IMPRESE SOCIALI,VILLA,ANDREA,No,MILANO,MI,No,21/03/2022,Lombardia
4349070963,18783,CONSORZIO COOPERHO  ALTO MILANESE SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,PIZZUTI,LUIGI,No,LAINATE,MI,No,21/03/2022,Lombardia
90002640143,83649,CONSORZIO DELLE FRAZIONI CORTI ED ACERO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GATTI,MARIA CHIARA,No,CAMPODOLCINO,SO,Si,28/11/2022,Lombardia
10584770969,23939,CONSORZIO DI COOPERATIVE A.A.C. GROUP COOPERATIVA SOCIALE,IMPRESE SOCIALI,APICELLA,PAOLO,No,MILANO,MI,No,21/03/2022,Lombardia
3146630169,14893,CONSORZIO DI COOPERATIVE KURSANA - COOPERATIVA SOCIALE A RESPONSA BILITA' LIMITATA,IMPRESE SOCIALI,MENDOLIA,FABRIZIO,No,BERGAMO,BG,No,21/03/2022,Lombardia
2050010350,9199,CONSORZIO DOMICARE SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,PANARELLO,PASQUALINA ROSSANA,No,COMO,CO,No,21/03/2022,Lombardia
12632510157,24658,CONSORZIO FARSI PROSSIMO SOCIETA' COOPERATIVA SOCIALE O.N.L.U.S.,IMPRESE SOCIALI,LUCCHINI,GIOVANNI,No,MILANO,MI,Si,21/03/2022,Lombardia
3926510128,85539,CONSORZIO FREE MEL - CONSORZIO COOPERATIVE SOCIALI - SOCIETA COOPERATIVA,IMPRESE SOCIALI,SOMMARUGA,MAURA,No,GALLARATE,VA,No,06/12/2022,Lombardia
7936350961,22743,CONSORZIO GESTIONE E SERVIZI SANITARI COOPERATIVA SOCIALE IMPRESA SOCIALE,IMPRESE SOCIALI,TEMPIA VALENTA,LUCA,No,MILANO,MI,No,21/03/2022,Lombardia
7159090963,51009,CONSORZIO GOLDBERG GESTIONI SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,GIOIA,FRANCESCO,No,MILANO,MI,No,27/09/2022,Lombardia
9652290967,23602,CONSORZIO INSIEME CONSORZIO FRA COOPERATIVE SOCIALI - SOCIETA' COOPERATIVA SOCIALE,IMPRESE SOCIALI,VECCHI,DAVIDE,No,MILANO,MI,No,21/03/2022,Lombardia
2704520986,12851,"""CONSORZIO KOINON SOCIETA' COOPERATIVA""",IMPRESE SOCIALI,TERNA,ANTONIO,No,BRESCIA,BS,No,21/03/2022,Lombardia
2376010167,10728,CONSORZIO LA CASCINA SOC. COOP. SOCIALE,IMPRESE SOCIALI,FACCHINETTI,FRANCESCA,No,VILLA D'ALME',BG,No,21/03/2022,Lombardia
91007090144,30017,CONSORZIO MONTAGNA VIVA ODV,ORGANIZZAZIONI DI VOLONTARIATO,PONTALETTA,PAOLO,No,DELEBIO,SO,Si,27/04/2022,Lombardia
7821000960,22653,CONSORZIO OIKOS - SOCIETA' COOPERATIVA SOCIALE ONLUS,IMPRESE SOCIALI,RAULLI,GIOVANNI,No,MILANO,MI,No,21/03/2022,Lombardia
97765170150,31394,CONSORZIO PASSEPARTOUT COOPERATIVA SOCIALE,IMPRESE SOCIALI,LAMPUGNANI,MARCO,No,MILANO,MI,No,13/05/2022,Lombardia
91003810149,79257,CONSORZIO PRATI BRUSADA ODV,ORGANIZZAZIONI DI VOLONTARIATO,DE SIMONI,ALFIO,No,CERCINO,SO,No,14/11/2022,Lombardia
1972930125,135967,"""CONSORZIO PROVINCIALE SOL.CO. VARESE COOPERATIVA SOCIALE A R.L."" SIGLABILE ""SOLCO VA S.C.R.L."" - IN LIQUIDAZIONE COATTA AMMINISTRATIVA",IMPRESE SOCIALI,,,No,VARESE,VA,No,05/04/2024,Lombardia
3363470133,15690,"CONSORZIO REMEDIA - SOCIETA' COOPERATIVA IN BREVE ""CONSORZIO REMEDIA S.C."" IN LIQUIDAZIONE",IMPRESE SOCIALI,BONIARDI,LUCA,No,LIPOMO,CO,No,21/03/2022,Lombardia
